,character,text,number,types
61,FURY, Built for something a lot stronger than you.,4,male
62,FURY," Well, let me know if ’real power’ wants a magazine or something.",4,male
63,FURY, Doctor Banner is only here to track the Cube. I was hoping you might join him.,4,male
64,FURY," I don’t know about that, but it is powered by the Cube. And I like to know how Loki used it to turn two of the sharpest men I know into his personal flying monkeys.",4,male
65,FURY, War hasn’t started yet. You think you can make Loki tell us where the Tesseract is?,4,male
66,FURY," A lot of guys think that, until the pain starts.",4,male
67,FURY," I’m asking, what are you prepared to do?",4,male
68,FURY, Then why do I feel like he’s the only person on this boat that wants to be here?,4,male
69,FURY," What are you doing, Mr. Stark?",4,male
70,FURY, You’re supposed to be locating the Tesseract.,4,male
71,FURY," Rogers, we gathered everything related to the Tesseract. This does not mean that we’re-",4,male
72,FURY, Because of him.,4,male
73,FURY," Last year earth had a visitor from another planet who had a grudge match that leveled a small town. We learned that not only are we not alone, but we are hopelessly- hilariously, out-gunned.",4,male
74,FURY," But you’re not the only people out there, are you? And, you’re not the only threat. The world’s filling up with people who can’t be matched, they can’t be controlled.",4,male
75,FURY, You forced our hand! We had to come up with some-,4,male
76,FURY," Remind me again how you made your fortune, Stark?",4,male
77,FURY, You need to step away.,4,male
78,FURY," Agent Romanoff, would you escort Dr. Banner back to his-",4,male
79,FURY, The cell was just-,4,male
80,FURY, Got it!,4,male
81,FURY, Hill!,4,male
82,FURY," Stark, you copy that?",4,male
83,FURY," Coulson, initiate defensive lock down in the contingent center. Then get to the armory.",4,male
84,FURY, Romanoff!,4,male
85,FURY, Bring the carrier to a one-eight-zero south. Take us to the water.,4,male
86,FURY, Is the sun coming up?,4,male
87,FURY, Then put us on the left. Get us over water. One more turbine goes down then we drop.,4,male
88,FURY, We need full evac on the lower hangar bed.,4,male
89,FURY, Get his attention.,4,male
90,FURY, They are not getting through here so what the-,4,male
91,FURY," It’s Barton, he took out our systems. He’s headed for the detention lab. Does anybody copy?",4,male
92,FURY," Stark, we’re losing altitude.",4,male
93,FURY, Just stay awake. Eyes on me.,4,male
94,FURY, Not an option.,4,male
95,FURY, Agent Coulson is down.,4,male
96,FURY, They’re here.,4,male
97,FURY, They called it.,4,male
98,FURY," These were in Phil Coulson’s jacket. Guess he never did get you to sign them. We’re dead in the air up here. Our communications, location of the cube, Banner, Thor. I got nothing for you. Lost my one good eye. Think I had that coming. Yes, we were going to build an arsenal with the Tesseract. I never put all my chips on that number, though, because I was playing something even riskier. There was an idea, Stark knows this, called the Avengers Initiative. The idea was to bring together a group of remarkable people, see if they could become something more. See if they could work together when we needed them to, to fight the battles that we never could. Phil Coulson died still believing in that idea, in heroes. Well, it’s an old fashioned notion.",4,male
99,FURY, Agent Hill.,4,male
100,FURY, They needed the push.,4,male
101,FURY," They found it. Get our communications back up, whatever you have to do. I want eyes on everything.",4,male
102,FURY," I recognize the council has made a decision, but given that it’s a stupid ass decision, I’ve elected to ignore it.",4,male
103,FURY," Until I’m certain my team can’t hold it, I will not order a nuclear strike against a civilian population.",4,male
104,FURY," I’d send that bird out, we already have.",4,male
105,FURY," Stark, you hear me? You have a missile headed straight for the city.",4,male
106,FURY, Three minutes. Max. Stay load can wipe out mid-town.,4,male
107,FURY, I’m not currently tracking their whereabouts. I’d say they’ve earned a leave of absence.,4,male
108,FURY, I didn’t make it. I just didn’t argue with the god that did.,4,male
109,FURY, Every world knows it!,4,male
110,FURY, They’ll come back!,4,male
111,FURY, I am.,4,male
112,FURY, Because we’ll need them to.,4,male
113,AGENT COULSON," That’s the problem, sir. We don’t know.",4,male
114,AGENT COULSON, ...energy surge from the Tesseract four hours ago.,4,male
115,AGENT COULSON, He wasn’t testing it. He wasn’t even in the room. Spontaneous event.,4,male
116,AGENT COULSON, Climbing. When Selvig couldn’t shut it down we ordered evac.,4,male
117,AGENT COULSON, Campus should be clear in the next half hour.,4,male
118,AGENT COULSON," Let’s just go. No-no-no! Leave it, leave it. GO!",4,male
119,AGENT COULSON," We’re clear upstairs, sir...",4,male
120,AGENT COULSON, Director.,4,male
121,AGENT COULSON, What do we do?,4,male
122,AGENT COULSON, This takes precedence.,4,male
123,AGENT COULSON, Natasha...Barton’s been compromised.,4,male
124,AGENT COULSON, We don’t know.,4,male
125,AGENT COULSON," We think so. We’ll brief you on everything when you get back. But first, we need you to talk to the big guy.",4,male
126,AGENT COULSON, Oh I’ve got Stark! You get the big guy.,4,male
127,AGENT COULSON," Mr. Stark, we need to talk.",4,male
128,AGENT COULSON, This is urgent.,4,male
129,AGENT COULSON, I can’t stay.,4,male
130,AGENT COULSON," We need you to look this over, as soon as possible.",4,male
131,AGENT COULSON, This isn’t a consultation.,4,male
132,AGENT COULSON, This isn’t about personality profiles anymore.,4,male
133,AGENT COULSON, I can drop you off.,4,male
134,AGENT COULSON, A lot of people were. You were the world’s first superhero. Banner thought Gamma radiation might hold the key to unlocking Erskine’s original formula.,4,male
135,AGENT COULSON," Not so much. When he’s not that thing though, guy’s like a Stephen Hawking. He’s like a- smart person. I gotta say- it’s an honor to meet you, officially. I sort of met you, I mean, I watched you while you were sleeping. I mean, I was, I was present, while you were unconscious from-the-ice.",4,male
136,AGENT COULSON," Oh you are, absolutely. Ah- we made some modifications to the uniform. I had a little design input.",4,male
137,AGENT COULSON," Everything that’s happening, the things that are about to come to light, people might just need a little old-fashioned.",4,male
138,AGENT COULSON, Agent Romanoff- Captain Rogers.,4,male
139,AGENT COULSON, See you there.,4,male
140,AGENT COULSON," We’re sweeping every wirelessly accessible camera on the planet. Cell phones... ...laptops, if it’s connected to a satellite, it’s eyes and ears for us.",4,male
141,AGENT COULSON," I mean, if it’s not too much trouble.",4,male
142,AGENT COULSON," It’s a vintage set. Took me a couple of years to collect them all. Near mint, slight foxing around the edges but-",4,male
143,AGENT COULSON, Location?,4,male
144,AGENT COULSON," ...moved Jane Foster. We’ve got an excellent observatory in Tromsø. She was asked to consult there very suddenly yesterday. Handsome fee, private plane, very remote. She’ll be safe.",4,male
145,AGENT COULSON, He talks about you a lot. You changed his life. You changed everything around here.,4,male
146,AGENT COULSON, Like what?,4,male
147,AGENT COULSON, No.,4,male
148,AGENT COULSON, Move away please. Do you like this? We started working on the prototype after you sent the Destroyer. Even I don’t know what it does. Do you wanna find out?,4,male
149,AGENT COULSON, You’re going to lose.,4,male
150,AGENT COULSON," It’s in your nature,",4,male
151,AGENT COULSON, You lack conviction.,4,male
152,AGENT COULSON, So that’s what it does.,4,male
153,AGENT COULSON, I’m sorry boss. They got rabbited.,4,male
154,AGENT COULSON, Oh I’m clockin’ out here.,4,male
155,AGENT COULSON," It’s okay, boss. This was never gonna work- if they didn’t have something- to",4,male
156,MARIA HILL," Sir, evacuation may be futile.",4,female
157,MARIA HILL, If we can’t control the Tesseract’s energy there may not be a minimum safe distance.,4,female
158,MARIA HILL," Sir, is that really a priority right now?",4,female
159,MARIA HILL," Yes, Sir. With me.",4,female
160,MARIA HILL, Who’s that?,4,female
161,MARIA HILL, A lot of men still under. Don’t know how many survivors.,4,female
162,MARIA HILL, Roger that.,4,female
163,MARIA HILL," All engines operating. SHIELD emergency protocol one nine three point six in effect. We’re at level, sir.",4,female
164,MARIA HILL, Engage retro reflection panels.,4,female
165,MARIA HILL, Was that not procedure?,4,female
166,MARIA HILL, He turns!,4,female
167,MARIA HILL, When did you become an expert in thermonuclear astrophysics?,4,female
168,MARIA HILL, Number Three engine is down.,4,female
169,MARIA HILL, Did we get a run in? Talk to me.,4,female
170,MARIA HILL, We lose one more engine we won’t be. Somebody’s gotta get outside and patch that engine.,4,female
171,MARIA HILL, GRENADE!,4,female
172,MARIA HILL," Sir, the Hulk will tear this place apart!",4,female
173,MARIA HILL," Escort 6-Oh, proceed to Wishbone and...",4,female
174,MARIA HILL, ...engage hostile. Don’t get too close.,4,female
175,MARIA HILL, Sir.,4,female
176,MARIA HILL," Those cards, they were in Coulson’s locker, not in his jacket.",4,female
177,MARIA HILL," Yes, sir.",4,female
178,MARIA HILL, Sir. The council is on.,4,female
179,MARIA HILL," SIR, WE HAVE A BIRD IN MOTION! Anyone on the deck we have a rogue bird. We need to shut it down! Repeat, takeoff is not authorized!",4,female
180,MARIA HILL," ...They’ve gone their separate ways, some pretty extremely far. get into a situation like this again, what happens then?",4,female
181,MARIA HILL, Really sure about that?,4,female
182,MARIA HILL, Why?,4,female
183,SELVIG, Director.,4,male
184,SELVIG, The Tesseract is misbehaving.,4,male
185,SELVIG," No, it’s not funny at all. The Tesseract is not only active, she’s misbehaving.",4,male
186,SELVIG," She’s an energy source. We turn off the power, she turns it back on. If she reaches peak level-",4,male
187,SELVIG," We don’t have the harness. My calculations are far from complete. She’s throwing off interference, radiation. Nothing harmful, low levels of Gamma radiation.",4,male
188,SELVIG," The hawk? Up in his nest, as usual.",4,male
189,SELVIG, What’s that?,4,male
190,SELVIG," Loki, brother of Thor?",4,male
191,SELVIG, He’s right. The portal is collapsing in on itself. We’ve got maybe two minutes before this goes critical.,4,male
192,SELVIG, Put it over there. Where did you find all these people?,4,male
193,SELVIG," Yeah. Iridium. It’s found in meteorites, it forms anti-protons. It’s very hard to get hold of.",4,male
194,SELVIG," Well, I didn’t know. Hey! This is wonderful. The Tesseract has shown me so much. It’s- it’s more than knowledge, it’s truth.",4,male
195,SELVIG," Stick in the mud. He’s got no soul. No wonder you chose this, this tomb to work in.",4,male
196,SELVIG," Loki’s scepter, the energy- the Tesseract can’t fight. You can’t protect against yourself.",4,male
197,SELVIG," Well, actually I think I did. I built in a safety to cut the power source.",4,male
198,SELVIG, It may be able to close the portal. And I’m looking right at it.,4,male
199,SELVIG, Right at the crown!,4,male
200,BARTON, I see better from a distance.,4,male
201,BARTON," No one’s come and gone. And Selvig’s clean. No contacts, no IM. If there’s any tampering, sir, it wasn’t this end.",4,male
202,BARTON," Yeah. The Cube is a doorway to the other end of space, right?  Doors open from both sides.",4,male
203,BARTON," Sir, Director Fury is stalling. This place is about to blow and drop a hundred feet of rock on us. He means to bury us.",4,male
204,BARTON, We need this vehicles.,4,male
205,BARTON, Didn’t tell me.,4,male
206,BARTON," SHIELD has no shortage of enemies, Doctor. This the stuff you need?",4,male
207,BARTON, Especially if SHIELD knows you need it.,4,male
208,BARTON, My next target.,4,male
209,BARTON," Well, the Radisson doesn’t have three levels of lead lined flooring between SHIELD and that Cube.",4,male
210,BARTON," You’re going to have to contend with him sir. As long as he’s in the air, I can’t pin him down. And he’ll be putting together a team.",4,male
211,BARTON," To each other more than likely. But if Fury can get ’em on track, and he might, they could throw some noise our way.",4,male
212,BARTON, He’s got a clear line of sight.,4,male
213,BARTON," It might be. I was disoriented, and I’m not at my best with a gun.",4,male
214,BARTON, That’s a risk,4,male
215,BARTON, If you’re set on making yourself known. I could be useful.,4,male
216,BARTON, I need a distraction. And an eyeball.,4,male
217,BARTON," Keep that engine down. Detention, wait for camera to go dark. Stay close.",4,male
218,BARTON, Natasha!,4,male
219,BARTON, You know that? Is that what you know? I gotta go in though. I have to flush him out.,4,male
220,BARTON, You don’t understand. Have you ever had someone take your brain and play? Pull you out and stuff something else in? You know what it’s like to be unmade?,4,male
221,BARTON, Why am I back? How did you get him out?,4,male
222,BARTON," Thanks. Natasha, how many agents?",4,male
223,BARTON, Loki. He get away?,4,male
224,BARTON, Didn’t need to know. Didn’t ask. He’s gonna make his play soon though. Today.,4,male
225,BARTON, Yeah? Who’s we?,4,male
226,BARTON," Well, if I put an arrow through Loki’s eye socket I’d sleep better I suppose.",4,male
227,BARTON," But you don’t. You’re a spy, not a soldier. Now you want to wade into a war. Why? What did Loki do to you?",4,male
228,BARTON, Natasha.,4,male
229,BARTON, I can.,4,male
230,BARTON, Yeah.,4,male
231,BARTON, Nat!,4,male
232,BARTON, We’ve got civilians trapped.,4,male
233,BARTON," Captain, it would be my genuine pleasure.",4,male
234,BARTON, You and I remember Budapest very differently.,4,male
235,BARTON, Oh yeah! Get in line.,4,male
236,BARTON, Wanna give me a lift?,4,male
237,BARTON, Stark. You gotta lot of strays on your tail.,4,male
238,BARTON, Well they can’t bank worth a damn.,4,male
239,BARTON," Well, Thor’s taking out a squadron down on 6th.",4,male
240,BARTON," Captain, the bank on 42nd, past Madison. They cornered a lot of civilians in there.",4,male
241,BARTON," Nat, what are you doing?",4,male
242,BARTON, I got it.,4,male
243,LOKI, You have heart.,4,male
244,LOKI, Please don’t. I still need that.,4,male
245,LOKI," Of course it does. I’ve come too far for anything else. I am Loki, of Asgard. And I am burdened with glorious purpose.",4,male
246,LOKI, An ant has no quarrel with a boot.,4,male
247,LOKI," I come with glad tidings, of a world made free.",4,male
248,LOKI," Freedom. Freedom is life’s great lie. Once you accept that, in your heart- -you will know peace.",4,male
249,LOKI, Well then.,4,male
250,LOKI, Let them goad themselves. I will lead them in a glorious battle.,4,male
251,LOKI, Glorious not lengthy- if your force is as formidable as you claim.,4,male
252,LOKI," I was a king! The rightful king of Asgard, betrayed.",4,male
253,LOKI," You don’t have the Tesseract yet. I don’t threaten. But until I open the doors, until your force is mine to command, you are but words.",4,male
254,LOKI," I know. It, ah- it touches everyone differently. What did it show you Agent Barton?",4,male
255,LOKI, I see why Fury chose you to guard it.,4,male
256,LOKI, Are they a threat?,4,male
257,LOKI, You admire Fury.,4,male
258,LOKI, Is that why you failed to kill him?,4,male
259,LOKI," I want to know everything you can tell me about this team of his. I would- test their mettle. I am weary of scuttling in shadow. I mean to rule this world, not burrow in it.",4,male
260,LOKI, Oh yes.,4,male
261,LOKI, Tell me what you need.,4,male
262,LOKI," Kneel before me. I said- KNEEL! Is not this simpler? Is this not your natural state? It’s the unspoken truth of humanity, that you crave subjugation. The bright lure of freedom diminishes your life’s joy in a mad scramble for power, for identity. You were made- to be ruled. In the end- you will always kneel.",4,male
263,LOKI, There are no men like me.,4,male
264,LOKI," Look to your elder, people. Let him be an example.",4,male
265,LOKI, The soldier- -the man out of time.,4,male
266,LOKI, Kneel!,4,male
267,LOKI, I’m not overly fond of what follows.,4,male
268,LOKI," Oh-ho, I missed you too.",4,male
269,LOKI," Oh, you should thank me. With the Bifrost gone, how many dark energy did the All-Father  have to muster to conjure you here? Your precious Earth.",4,male
270,LOKI, Did you mourn?,4,male
271,LOKI," Your father. He did tell you my true parentage, did he not?",4,male
272,LOKI," I remember a shadow, living in the shade of your greatness. I remember you tossing me  into an abyss. I who was and should be king!",4,male
273,LOKI, Well yes.,4,male
274,LOKI," I’ve seen worlds you’ve never known about. I have grown, Odinson, in my exile. I have seen the true power of the Tesseract, and when I wield it-",4,male
275,LOKI, I am a king!,4,male
276,LOKI, I don’t have it. You need the Cube to bring me home but I’ve sent it off I know not where.,4,male
277,LOKI, I’m listening?,4,male
278,LOKI," It’s an impressive cage. Not built, I think, for me.",4,male
279,LOKI," Oh I’ve heard. (turns to a camera)... ...A mindless beast- makes play he’s still a man... ...How desperate are you, that you call on such lost creatures to defend you?",4,male
280,LOKI," Ooh. It burns you to have come so close, to have the Tesseract, to have power- unlimited power, and for what? (smiles and faces the camera) A... ...warm light for all mankind to share? And then to be reminded what real power is.",4,male
281,LOKI, Hm. There’s not many people that can sneak up on me.,4,male
282,LOKI," After. After whatever tortures Fury can concoct, you would appear as a friend, as a balm. And I would cooperate.",4,male
283,LOKI, I’d say I’ve expanded his mind.,4,male
284,LOKI," Is this love, Agent Romanoff?",4,male
285,LOKI, Tell me.,4,male
286,LOKI, And what will you do if I vow to spare him?,4,male
287,LOKI," Ah, no. But I like this. Your world in the balance, and you bargain for one man?",4,male
288,LOKI, And what are you now?,4,male
289,LOKI," Can you? Can you wipe out that much red? Drakov’s daughter? Sao Paulo? The hospital fire? Barton told me everything. Your ledger is dripping, it’s gushing red, and you think saving a man no more virtuous than yourself will change anything? This is the basest sentimentality. This is a child, a prayer. Pathetic",4,male
290,LOKI," I won’t touch Barton! Not until I make him kill you. Slowly, intimately, in every way he knows you fear. And then he’ll wake just long enough to see his good work, and when he screams I’ll split his skull! This is my bargain, you mewling quim!",4,male
291,LOKI," Oh, no. You brought the monster.",4,male
292,LOKI, What?,4,male
293,LOKI, Are you ever not going to fall for that?,4,male
294,LOKI, The humans think us immortal. Shall we test that?,4,male
295,LOKI, Am I?,4,male
296,LOKI," your heroes are scattered, your floating fortress falls from the sky. Where is my disadvantage?",4,male
297,LOKI, I don’t think I-,4,male
298,LOKI, Please tell me you’re going to appeal to my humanity.,4,male
299,LOKI, You should have left your armor on for that.,4,male
300,LOKI, Stalling me won’t change anything.,4,male
301,LOKI," The Chitauri are coming, nothing will change that. What have I to fear?",4,male
302,LOKI," Yes, I’m met them.",4,male
303,LOKI, That was the plan.,4,male
304,LOKI, I have an army.,4,male
305,LOKI," Oh, I thought the beast had wandered off.",4,male
306,LOKI," How will your friends have time for me, when they’re so busy fighting you? This usually works.",4,male
307,LOKI, You will all fall before me.,4,male
308,LOKI, You can’t. There is no stopping it. There is only the war!,4,male
309,LOKI, It’s too late. It’s too late to stop it.,4,male
310,LOKI, Sentiment!,4,male
311,LOKI, Send the rest.,4,male
312,LOKI," ENOUGH! You are, all of you, beneath me! I AM GOD, YOU DULL CREATURE, AND I WILL NOT BE BULLIED BY-",4,male
313,LOKI," If it’s all the same to you, I’ll have that drink now.",4,male
314,NATASHA, I know how you wanted this evening. Believe me this is better.,4,female
315,NATASHA, I thought General Solohob is in charge of the export business.,4,female
316,NATASHA, You really think I’m pretty?,4,female
317,NATASHA, Are you kidding? I’m working.,4,female
318,NATASHA," I’m in the middle of an interrogation, and this moron giving me everything.",4,female
319,NATASHA," Look, you can’t pull me out of this right now.",4,female
320,NATASHA, Let me put you on hold.,4,female
321,NATASHA, But he’s alive?,4,female
322,NATASHA," Coulson, you know that Stark trusts me about as far as he can throw me.",4,female
323,NATASHA, My God.,4,female
324,NATASHA," You know, for a man who’s supposed to be...",4,female
325,NATASHA, Then what is it? Yoga?,4,female
326,NATASHA, Just you and me.,4,female
327,NATASHA, I did.,4,female
328,NATASHA, Natasha Romanoff.,4,female
329,NATASHA," No, no. Of course not. I’m here on behalf of SHIELD.",4,female
330,NATASHA," We never lost you, Doctor. We’ve kept our distance, even helped keep some other interested parties off your scent.",4,female
331,NATASHA, Nick Fury seems to trust you. But now we need you to come in.,4,female
332,NATASHA, I’ll persuade you.,4,female
333,NATASHA, You’ve been more than a year without an incident. I don’t think you want to break that streak.,4,female
334,NATASHA," Doctor, we’re facing a potential global catastrophe.",4,female
335,NATASHA, This (takes a seat) is the Tesseract. It has the potential energy to wipe out the planet.,4,female
336,NATASHA," He wants you to find it. It’s been taken. It emits a Gamma signature that’s too weak for us to trace. No one knows Gamma radiation like you do. If there was, that’s where I’d be.",4,female
337,NATASHA," Talk to Fury, he needs you on this.",4,female
338,NATASHA, No one’s going to put you in a-,4,female
339,NATASHA, Stand down. We’re good here.,4,female
340,NATASHA, Hi. They need you on the bridge; they’re starting the face trace.,4,female
341,NATASHA," It was quite the buzz around here, finding you in the ice. Thought Coulson was gonna swoon. Did he ask you to sign his Captain America trading cards yet?",4,female
342,NATASHA, They’re vintage. He’s very proud.,4,female
343,NATASHA," Gentlemen, you might wanna step inside in a minute. It’s gonna get a little had to breathe.",4,female
344,NATASHA, It’s still not gonna find them in time.,4,female
345,NATASHA," You’re gonna love it, Doc. We got all the toys.",4,female
346,NATASHA, I’m not sure-,4,female
347,NATASHA," Loki, drop the weapon and stand down.",4,female
348,NATASHA, Guy’s all over the place.,4,female
349,NATASHA, Not a word.,4,female
350,NATASHA, Where’s this come from?,4,female
351,NATASHA, Another Asgardian?,4,female
352,NATASHA," Doesn’t matter. If he frees Loki, or kills him, the Tesseract’s lost.",4,female
353,NATASHA," I’d sit this one out, Cap.",4,female
354,NATASHA," These guys come from legend, they’re basically Gods.",4,female
355,NATASHA, Loki has them under some kind of spell- along with one of ours.,4,female
356,NATASHA, He killed eighty people in two days.,4,female
357,NATASHA, But you figured I’d come.,4,female
358,NATASHA, I wanna know what you’ve done to Agent Barton.,4,female
359,NATASHA, And once you’ve won. Once you’re king of the mountain. What happens to his mind?,4,female
360,NATASHA, Love is for children. I owe him a debt.,4,female
361,NATASHA," Before I worked for SHIELD, I uh- well, I made a name for myself. I have a very specific skill set. I didn’t care who I used it for, or on. I got on SHIELD’s radar in a bad way. Agent Barton was sent to kill me, he made a different call.",4,female
362,NATASHA, Not let you out.,4,female
363,NATASHA," Regime’s fall everyday. I tend not to weep over that, I’m Russian, or I was.",4,female
364,NATASHA, It’s really not that complicated. I got red in my ledger. I’d like to wipe it out.,4,female
365,NATASHA, You’re a monster!,4,female
366,NATASHA," So, Banner? That’s your play.",4,female
367,NATASHA," Loki means to unleash the Hulk. Keep Banner in the lab, I’m on my way. Send Thor as well. Thank you, for your cooperation!",4,female
368,NATASHA," You wanna think about removing yourself from this environment, doctor?",4,female
369,NATASHA, Loki’s manipulating you.,4,female
370,NATASHA, You didn’t come here because I bat my eyelashes at you.,4,female
371,NATASHA, Okay!,4,female
372,NATASHA," Doctor? Bruce, you gotta fight it. This is just what Loki wants. We’re gonna be okay. Listen to me.",4,female
373,NATASHA," We’re gonna be okay. Right? I swear on my life I will get you out of this, you will walk away, and never ever --",4,female
374,NATASHA, Bruce.,4,female
375,NATASHA, This is Agent Romanoff. I copy.,4,female
376,NATASHA," Clint, you’re gonna be alright.",4,female
377,NATASHA," You gotta level out, it’s gonna take time.",4,female
378,NATASHA, You know that I do.,4,female
379,NATASHA, Cognitive recalibration. I hit you really hard in the head.,4,female
380,NATASHA," Don’t. Don’t do that to yourself, Clint. This is Loki. This is monsters and magic and nothing we were ever trained for.",4,female
381,NATASHA, Yeah. I don’t suppose you know where?,4,female
382,NATASHA, We gotta stop him.,4,female
383,NATASHA, I don’t know. Whoever is left.,4,female
384,NATASHA, Now you sound like you.,4,female
385,NATASHA," He didn’t, I just-",4,female
386,NATASHA, I’ve been compromised. I got red in my ledger. I’d like to wipe it out.,4,female
387,NATASHA, Go where?,4,female
388,NATASHA, ...three heading north east.,4,female
389,NATASHA, I see ’em.,4,female
390,NATASHA, We got this. It’s good. Go!,4,female
391,NATASHA, Just like Budapest all over again!,4,female
392,NATASHA, How do we do this?,4,female
393,NATASHA, I’ve seen worse.,4,female
394,NATASHA," No, we could- use a little worse.",4,female
395,NATASHA, I don’t see how that’s a party.,4,female
396,NATASHA, Guys?,4,female
397,NATASHA," Captain, none of this is gonna mean a damn thing if we don’t close that portal.",4,female
398,NATASHA," Well, maybe it’s not about guns.",4,female
399,NATASHA, I got a ride. I could use a boost though.,4,female
400,NATASHA," Yeah, it’s gonna be fun!",4,female
401,NATASHA, Oh you! Hawkeye!,4,female
402,NATASHA," Uh, a little help!",4,female
403,NATASHA, Doctor.,4,female
404,NATASHA, It’s not your fault. You didn’t know what you were doing.,4,female
405,NATASHA, Loki’s scepter.,4,female
406,NATASHA, I can close it. Can anybody copy? I can shut the portal down!,4,female
407,NATASHA," Come on, Stark.",4,female
408,BANNER, Slow down.,4,male
409,BANNER, Like them?,4,male
410,BANNER, Should have got paid upfront Banner.,4,male
411,BANNER, Avoiding stress isn’t the secret.,4,male
412,BANNER, And you brought me to the end of the city. Smart. I- uh- I assume the whole place is surrounded.,4,male
413,BANNER," And your actress buddy? She a spy too, they start that wrong?",4,male
414,BANNER, Who are you?,4,male
415,BANNER," Are you here to kill me, Ms Romanoff? ’Cause that’s not going to work out for everyone.",4,male
416,BANNER, SHIELD. How’d they find me?,4,male
417,BANNER, Why?,4,male
418,BANNER, What if I say no?,4,male
419,BANNER, And what if the- Other Guy says no?,4,male
420,BANNER," Well, I don’t every time get what I want.",4,male
421,BANNER, Oh those I actively try to avoid.,4,male
422,BANNER, What does Fury want me to do? Swallow it?,4,male
423,BANNER, So Fury isn’t after the monster?,4,male
424,BANNER, And he tells you everything?,4,male
425,BANNER, He needs me in a cage?,4,male
426,BANNER, STOP LYING TO ME! I’m sorry. That was mean. (smiles) I just wanted to see what you’d do. Why don’t we do this the easy way where you don’t use that and the- Other Guy doesn’t make a mess? Okay?,4,male
427,BANNER, Just you and me?,4,male
428,BANNER," Oh, yeah, hi. They told me you’d coming.",4,male
429,BANNER, Is that the only word on me?,4,male
430,BANNER," Must be strange for you, all of this.",4,male
431,BANNER," Really, they want me in a submerged pressurized metal container? Oh no, this is much worse. CARRIER BRIDGE",4,male
